Test	SubjID	Activity	Avg_time_Body_Acceleration_Mean()_along_Xaxis	Avg_time_Body_Acceleration_Mean()_along_Yaxis	Avg_time_Body_Acceleration_Mean()_along_Zaxis	Avg_time_Body_Acceleration_StandardDev()_along_Xaxis	Avg_time_Body_Acceleration_StandardDev()_along_Yaxis	Avg_time_Body_Acceleration_StandardDev()_along_Zaxis	Avg_time_Gravity_Acceleration_Mean()_along_Xaxis	Avg_time_Gravity_Acceleration_Mean()_along_Yaxis	Avg_time_Gravity_Acceleration_Mean()_along_Zaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Xaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Yaxis	Avg_time_Gravity_Acceleration_StandardDev()_along_Zaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_time_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_time_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_time_BodyGyro_Mean()_along_Xaxis	Avg_time_BodyGyro_Mean()_along_Yaxis	Avg_time_BodyGyro_Mean()_along_Zaxis	Avg_time_BodyGyro_StandardDev()_along_Xaxis	Avg_time_BodyGyro_StandardDev()_along_Yaxis	Avg_time_BodyGyro_StandardDev()_along_Zaxis	Avg_time_BodyGyroJerk_Mean()_along_Xaxis	Avg_time_BodyGyroJerk_Mean()_along_Yaxis	Avg_time_BodyGyroJerk_Mean()_along_Zaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Xaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Yaxis	Avg_time_BodyGyroJerk_StandardDev()_along_Zaxis	Avg_time_Body_Acceleration_Magnitude_Mean()	Avg_time_Body_Acceleration_Magnitude_StandardDev()	Avg_time_Gravity_Acceleration_Magnitude_Mean()	Avg_time_Gravity_Acceleration_Magnitude_StandardDev()	Avg_time_Body_AccelerationJerk_Magnitude_Mean()	Avg_time_Body_AccelerationJerk_Magnitude_StandardDev()	Avg_time_BodyGyro_Magnitude_Mean()	Avg_time_BodyGyro_Magnitude_StandardDev()	Avg_time_BodyGyroJerk_Magnitude_Mean()	Avg_time_BodyGyroJerk_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Mean()_along_Xaxis	Avg_freq_Body_Acceleration_Mean()_along_Yaxis	Avg_freq_Body_Acceleration_Mean()_along_Zaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Xaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Yaxis	Avg_freq_Body_Acceleration_StandardDev()_along_Zaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Xaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Yaxis	Avg_freq_Body_Acceleration_MeanFreq()_along_Zaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Xaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Yaxis	Avg_freq_Body_AccelerationJerk_Mean()_along_Zaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Xaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Yaxis	Avg_freq_Body_AccelerationJerk_StandardDev()_along_Zaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Xaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Yaxis	Avg_freq_Body_AccelerationJerk_MeanFreq()_along_Zaxis	Avg_freq_BodyGyro_Mean()_along_Xaxis	Avg_freq_BodyGyro_Mean()_along_Yaxis	Avg_freq_BodyGyro_Mean()_along_Zaxis	Avg_freq_BodyGyro_StandardDev()_along_Xaxis	Avg_freq_BodyGyro_StandardDev()_along_Yaxis	Avg_freq_BodyGyro_StandardDev()_along_Zaxis	Avg_freq_BodyGyro_MeanFreq()_along_Xaxis	Avg_freq_BodyGyro_MeanFreq()_along_Yaxis	Avg_freq_BodyGyro_MeanFreq()_along_Zaxis	Avg_freq_Body_Acceleration_Magnitude_Mean()	Avg_freq_Body_Acceleration_Magnitude_StandardDev()	Avg_freq_Body_Acceleration_Magnitude_MeanFreq()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_Mean()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_StandardDev()	Avg_freq_BodyBody_AccelerationJerk_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyro_Magnitude_Mean()	Avg_freq_BodyBodyGyro_Magnitude_StandardDev()	Avg_freq_BodyBodyGyro_Magnitude_MeanFreq()	Avg_freq_BodyBodyGyroJerk_Magnitude_Mean()	Avg_freq_BodyBodyGyroJerk_Magnitude_StandardDev()	Avg_freq_BodyBodyGyroJerk_Magnitude_MeanFreq()
0	19	  WALKING_UPSTAIRS	0.2421	-0.030399	-0.15105	-0.128742	 0.176350	-0.190469	 0.8294	-0.387101	-0.221009	-0.9165	-0.9010	-0.8369	0.08315	 0.056818586	 0.03166820	-0.174279	-0.012887	-0.44428	 0.0388537	-0.134514	-0.0002332	-0.40680	-0.172633	-0.11012	-0.10181	-0.03463	-0.053355	-0.23938	-0.49212	-0.375415	 0.0173812	-0.17767	 0.0173812	-0.17767	-0.114190	-0.28406	-0.061616	-0.26440	-0.37279	-0.50740	-0.15688	 0.111818	-0.21964	-0.119935	 0.132558	-0.23998	-0.34410173	 0.0197674	 0.0488513	-0.205323	-0.073928	-0.38066	-0.217265	-0.013170	-0.507716	-0.273943	-0.364347951	-0.187567	-0.19449	-0.22542	-0.06613	-0.4775	-0.14993	-0.20750	 0.011173	-0.191500	-0.1520295	-0.079629	-0.3682535	 0.1670048	-0.1873913	-0.43467	 0.2968513	-0.2888403	-0.37713	 0.0750700	-0.47718	-0.58829	 0.2603464
0	21	          STANDING	0.2770	-0.016708	-0.11042	-0.981420	-0.943602	-0.946123	 0.8812	-0.346156	-0.207686	-0.9829	-0.9777	-0.9586	0.07545	 0.010062117	-0.00332094	-0.977063	-0.963921	-0.97792	-0.0191732	-0.073812	 0.0864863	-0.96251	-0.955979	-0.95933	-0.10320	-0.04043	-0.053821	-0.97187	-0.97682	-0.975427	-0.9587743	-0.95692	-0.9587743	-0.95692	-0.974765	-0.97161	-0.949837	-0.94561	-0.97686	-0.97615	-0.97833	-0.949695	-0.96027	-0.982893	-0.943545	-0.94246	-0.08500762	 0.0366345	 0.0292119	-0.976803	-0.964503	-0.97478	-0.979530	-0.966024	-0.979723	 0.156072	-0.115773474	-0.049405	-0.95699	-0.96008	-0.95943	-0.9645	-0.95408	-0.96312	-0.187975	-0.248811	-0.0796431	-0.962291	-0.9600418	 0.0947666	-0.9706343	-0.97193	 0.2919464	-0.9567230	-0.94776	-0.1419923	-0.97613	-0.97771	 0.1499792
0	21	           SITTING	0.2775	-0.014401	-0.11206	-0.991777	-0.966878	-0.959568	 0.9400	 0.021521	-0.056777	-0.9929	-0.9794	-0.9654	0.07571	 0.012102014	-0.00017535	-0.989439	-0.979003	-0.98582	-0.0198713	-0.065308	 0.0831326	-0.98841	-0.976380	-0.97697	-0.10111	-0.03915	-0.052641	-0.98947	-0.98972	-0.987955	-0.9747350	-0.97199	-0.9747350	-0.97199	-0.985947	-0.98652	-0.964971	-0.97123	-0.99031	-0.99030	-0.99061	-0.968061	-0.97086	-0.992375	-0.967561	-0.95641	 0.08791106	 0.1735322	 0.1279845	-0.989759	-0.979180	-0.98343	-0.990028	-0.980347	-0.986846	 0.244350	-0.011845625	 0.025036	-0.98489	-0.97983	-0.97684	-0.9896	-0.97472	-0.97913	 0.089046	-0.161183	 0.0208820	-0.974829	-0.9744476	 0.2500627	-0.9853424	-0.98699	 0.3279370	-0.9778397	-0.97203	 0.0449663	-0.99001	-0.99106	 0.2482995
0	21	            LAYING	0.2713	-0.018423	-0.10325	-0.955020	-0.956959	-0.945654	-0.1743	 0.599993	 0.788251	-0.9459	-0.9837	-0.9524	0.08202	 0.011994367	-0.01390534	-0.984827	-0.971585	-0.98398	-0.0305126	-0.113800	 0.0980907	-0.97541	-0.952147	-0.98135	-0.09641	-0.03463	-0.060140	-0.98464	-0.98200	-0.988749	-0.9525966	-0.94219	-0.9525966	-0.94219	-0.982800	-0.97855	-0.949279	-0.94929	-0.98592	-0.98225	-0.96823	-0.960069	-0.96177	-0.950929	-0.957259	-0.94092	-0.51703053	 0.0857487	 0.0249889	-0.984189	-0.972039	-0.98163	-0.987061	-0.973164	-0.984925	 0.088378	-0.025755131	 0.043929	-0.97341	-0.96497	-0.98081	-0.9762	-0.94660	-0.98327	-0.105481	-0.407760	 0.2662385	-0.953769	-0.9444491	-0.1018028	-0.9784441	-0.97760	 0.2996477	-0.9623490	-0.94974	-0.2065727	-0.98299	-0.98231	 0.2099952
0	21	           WALKING	0.2792	-0.018161	-0.10432	-0.297815	 0.054088	-0.168689	 0.8625	-0.370985	-0.220948	-0.9696	-0.9641	-0.9749	0.07823	 0.002351976	-0.01018134	-0.114889	-0.034714	-0.42514	-0.0459323	-0.059029	 0.0983716	-0.43223	-0.397892	-0.31188	-0.08688	-0.05157	-0.062119	-0.23891	-0.48285	-0.494928	-0.1234557	-0.29971	-0.1234557	-0.29971	-0.148139	-0.08385	-0.284776	-0.40830	-0.42693	-0.45037	-0.27350	 0.033847	-0.30031	-0.308547	-0.002563	-0.16496	-0.15944840	 0.0431150	 0.0951469	-0.200442	-0.112565	-0.40570	-0.107413	-0.014842	-0.443563	-0.195103	-0.364918894	-0.296175	-0.24666	-0.37174	-0.28326	-0.4919	-0.41940	-0.38551	-0.016864	-0.017036	-0.1407560	-0.251266	-0.4381498	 0.2327899	-0.1440099	-0.01867	 0.2016721	-0.4095161	-0.51225	 0.3855678	-0.49960	-0.42932	 0.2077882
0	21	WALKING_DOWNSTAIRS	0.3015	-0.017320	-0.09817	 0.224343	 0.301336	-0.071789	 0.8727	-0.356673	-0.187870	-0.9402	-0.9401	-0.9163	0.09015	-0.021399849	-0.01255511	 0.002147	-0.079601	-0.24606	-0.1263880	 0.016215	 0.1486100	-0.44215	-0.353733	-0.34976	-0.07265	-0.07360	-0.078844	-0.54965	-0.44243	-0.428338	 0.2457717	 0.26434	 0.2457717	 0.26434	-0.080224	 0.09523	-0.184850	-0.38842	-0.45283	-0.50913	 0.10432	 0.181138	-0.07697	 0.266988	 0.277894	-0.14508	-0.43723147	-0.1469487	 0.1323181	-0.037789	-0.107306	-0.19684	-0.046387	-0.113162	-0.293238	-0.288857	-0.431506656	-0.304566	-0.36675	-0.30888	-0.23822	-0.4698	-0.38842	-0.45077	-0.221663	 0.047622	-0.0827761	 0.239896	 0.0791271	 0.0117021	 0.1124426	 0.06321	 0.0106407	-0.4063923	-0.48449	 0.1308880	-0.49080	-0.57167	 0.2213580
0	21	  WALKING_UPSTAIRS	0.2652	-0.023722	-0.12541	-0.240808	 0.109787	-0.219708	 0.7812	-0.432310	-0.309735	-0.9409	-0.9415	-0.9327	0.10403	-0.015629007	-0.03601155	-0.424052	-0.203210	-0.56205	 0.0626087	-0.155622	-0.0054683	-0.53191	-0.463137	 0.05172	-0.14435	-0.01320	-0.006941	-0.57354	-0.60447	-0.564149	-0.0810453	-0.27847	-0.0810453	-0.27847	-0.355048	-0.40418	-0.168983	-0.42024	-0.57794	-0.64772	-0.31917	 0.022160	-0.32171	-0.213184	 0.082343	-0.22716	-0.41799060	-0.0961004	-0.1364310	-0.436840	-0.205067	-0.51982	-0.462973	-0.261261	-0.603127	-0.267817	-0.297830831	-0.395905	-0.44697	-0.44669	-0.15576	-0.5610	-0.47830	 0.01309	-0.144903	-0.101888	-0.3604496	-0.257894	-0.4033576	 0.0293348	-0.3554437	-0.47772	 0.1679015	-0.4753699	-0.48341	-0.0184299	-0.62892	-0.70098	 0.2081559
0	22	          STANDING	0.2791	-0.015856	-0.10497	-0.985001	-0.922693	-0.942202	 0.9541	-0.226419	 0.032382	-0.9928	-0.9711	-0.9589	0.07523	 0.010728696	-0.00626292	-0.975639	-0.952303	-0.98148	-0.0275202	-0.069007	 0.0733467	-0.91784	-0.964715	-0.96058	-0.09750	-0.04210	-0.051318	-0.94972	-0.98490	-0.979754	-0.9548077	-0.93987	-0.9548077	-0.93987	-0.975876	-0.95883	-0.931624	-0.90078	-0.97860	-0.96609	-0.98037	-0.929161	-0.95710	-0.987400	-0.923658	-0.93841	 0.00672336	-0.1223880	-0.0427794	-0.974969	-0.952141	-0.97757	-0.978773	-0.956170	-0.984305	 0.227103	-0.243211291	-0.026615	-0.91702	-0.97068	-0.96233	-0.9199	-0.96217	-0.96365	-0.391233	-0.374460	-0.1771966	-0.949044	-0.9437391	-0.0729360	-0.9597439	-0.95665	 0.1069702	-0.9320653	-0.90022	-0.3828185	-0.96838	-0.96534	-0.1829236
0	22	           SITTING	0.2736	-0.012347	-0.10583	-0.978467	-0.928059	-0.917565	 0.8393	 0.208554	 0.315551	-0.9720	-0.9542	-0.9280	0.08077	-0.000842715	-0.01268525	-0.981664	-0.964783	-0.97893	-0.0360431	-0.079362	 0.0804427	-0.98110	-0.950173	-0.94650	-0.09865	-0.04234	-0.051719	-0.98567	-0.98028	-0.979544	-0.9421674	-0.92434	-0.9421674	-0.92434	-0.979304	-0.96858	-0.942077	-0.93327	-0.98548	-0.97650	-0.97851	-0.939546	-0.94664	-0.978623	-0.926995	-0.90934	-0.16272537	-0.0080693	-0.0999193	-0.980945	-0.963129	-0.97533	-0.984300	-0.969776	-0.981272	 0.214705	-0.060538515	-0.035536	-0.97727	-0.95916	-0.94837	-0.9824	-0.94611	-0.95105	-0.039258	-0.273302	-0.1179750	-0.943078	-0.9267980	-0.0543673	-0.9689083	-0.96703	 0.2073147	-0.9519528	-0.93356	-0.1710712	-0.97778	-0.97632	 0.0911684
0	22	            LAYING	0.2800	-0.014263	-0.11080	-0.947735	-0.913276	-0.942946	-0.4185	 0.632484	 0.771904	-0.9288	-0.9588	-0.9524	0.07522	 0.004598348	-0.00467439	-0.970355	-0.955152	-0.97453	-0.0208311	-0.092572	 0.1450039	-0.95664	-0.961885	-0.93325	-0.10020	-0.03761	-0.070272	-0.97209	-0.98048	-0.978636	-0.9349938	-0.90941	-0.9349938	-0.90941	-0.971170	-0.95985	-0.926616	-0.92391	-0.98172	-0.97420	-0.95376	-0.925525	-0.95422	-0.945657	-0.912563	-0.94116	-0.22466353	 0.0878776	 0.2148694	-0.969570	-0.954833	-0.97092	-0.974126	-0.958961	-0.976833	 0.073403	-0.121964795	 0.041552	-0.95337	-0.96470	-0.94257	-0.9580	-0.96071	-0.93697	-0.116959	-0.143181	 0.0627250	-0.929819	-0.9132673	 0.0988290	-0.9626548	-0.95564	 0.2088528	-0.9460558	-0.92355	-0.0786142	-0.97664	-0.97279	 0.1124237
0	22	           WALKING	0.2789	-0.016721	-0.10711	-0.008659	 0.100384	-0.213352	 0.9361	-0.259645	 0.023378	-0.9696	-0.9636	-0.9551	0.06278	 0.035674634	 0.00443691	 0.035879	 0.225542	-0.31316	 0.0007772	-0.096088	 0.0775267	-0.31854	-0.486322	-0.15144	-0.13298	-0.03219	-0.056981	-0.22666	-0.65188	-0.234278	 0.0722419	-0.16159	 0.0722419	-0.16159	 0.022920	 0.11153	-0.210608	-0.39078	-0.46200	-0.50311	-0.09949	 0.145368	-0.25522	 0.024396	 0.003868	-0.25364	-0.21838539	 0.3097671	 0.3064734	-0.036705	 0.159996	-0.28197	 0.018005	 0.213424	-0.343196	-0.102095	-0.078788226	-0.003916	-0.14465	-0.50118	-0.08350	-0.3745	-0.48162	-0.25317	-0.037524	-0.114135	 0.0677168	-0.024158	-0.3813993	 0.3686208	 0.0659727	 0.15829	 0.0976462	-0.4383787	-0.46402	 0.2102823	-0.55395	-0.47641	 0.2795741
0	22	WALKING_DOWNSTAIRS	0.2845	-0.019800	-0.10742	 0.348618	 0.239812	-0.325723	 0.9218	-0.222215	 0.041299	-0.9412	-0.9458	-0.9066	0.10158	 0.021112611	 0.01124990	 0.086914	 0.019861	-0.47781	-0.0779611	-0.069715	 0.0500709	-0.23735	-0.550303	-0.28042	-0.09017	-0.03552	-0.048146	-0.26485	-0.64028	-0.358762	 0.3309992	 0.13327	 0.3309992	 0.13327	-0.017978	-0.03376	-0.161333	-0.26392	-0.45958	-0.61766	 0.19535	 0.225767	-0.32280	 0.402892	 0.167410	-0.38324	-0.36771377	 0.0282644	 0.1831541	 0.038336	-0.003092	-0.41953	 0.040462	-0.027029	-0.535894	-0.244503	-0.400892381	-0.198861	-0.09543	-0.52501	-0.19492	-0.2845	-0.57034	-0.37732	-0.191963	-0.032496	 0.0129271	 0.155527	-0.0575203	 0.1307825	 0.0224784	-0.11853	 0.1383976	-0.3384173	-0.34186	-0.0581081	-0.58351	-0.69745	 0.3396563
0	22	  WALKING_UPSTAIRS	0.2484	-0.026862	-0.11755	 0.083574	 0.250068	-0.109613	 0.8895	-0.336827	-0.095798	-0.9406	-0.9416	-0.9132	0.08772	 0.036708297	-0.03361697	-0.008540	-0.057578	-0.47170	 0.1349788	-0.181458	 0.0157359	-0.30149	-0.489418	-0.15776	-0.14845	-0.03813	-0.067457	-0.39670	-0.70426	-0.515698	 0.2102826	-0.15876	 0.2102826	-0.15876	-0.095784	-0.08765	-0.128032	-0.20256	-0.56811	-0.67563	-0.05540	 0.130687	-0.22802	 0.132049	 0.230059	-0.11675	-0.21396828	-0.0343404	-0.0330890	-0.038245	-0.075183	-0.41445	-0.067798	-0.106100	-0.528568	 0.046607	-0.270497676	-0.161561	-0.19546	-0.52394	-0.19931	-0.3381	-0.47388	-0.22243	-0.203542	-0.170789	-0.1474291	-0.086691	-0.3341262	 0.2937448	-0.0458020	-0.15130	 0.1875594	-0.3699020	-0.23402	-0.2248916	-0.66800	-0.70987	 0.2635272
0	23	          STANDING	0.2779	-0.017748	-0.11060	-0.985422	-0.958444	-0.929410	 0.9199	-0.117401	-0.223631	-0.9846	-0.9848	-0.9472	0.07502	 0.010586152	-0.00529261	-0.983142	-0.975220	-0.97360	-0.0327398	-0.065226	 0.0816889	-0.94201	-0.948075	-0.96239	-0.09815	-0.04168	-0.054823	-0.97277	-0.97251	-0.984655	-0.9572123	-0.95167	-0.9572123	-0.95167	-0.978671	-0.97481	-0.938430	-0.92380	-0.97640	-0.97239	-0.98363	-0.962832	-0.94517	-0.986333	-0.958042	-0.92611	-0.00428157	 0.0025203	-0.0022520	-0.983283	-0.975177	-0.96961	-0.984532	-0.977158	-0.976241	 0.201180	-0.087829593	-0.098828	-0.94751	-0.95278	-0.96794	-0.9417	-0.94587	-0.96425	-0.291596	-0.197835	-0.1639870	-0.957986	-0.9552914	 0.0611890	-0.9737982	-0.97505	 0.2616558	-0.9445838	-0.92481	-0.1219996	-0.97260	-0.97385	 0.1283762
0	23	           SITTING	0.2734	-0.013395	-0.10381	-0.987608	-0.934934	-0.905584	 0.9365	 0.121751	 0.063011	-0.9845	-0.9609	-0.9240	0.07700	 0.010135139	-0.00148823	-0.984562	-0.978046	-0.97598	-0.0472583	-0.068433	 0.0645673	-0.98036	-0.948110	-0.95972	-0.09674	-0.04346	-0.048556	-0.98708	-0.98073	-0.988130	-0.9440808	-0.92496	-0.9440808	-0.92496	-0.982376	-0.97367	-0.936593	-0.93701	-0.98651	-0.97923	-0.98633	-0.953460	-0.94203	-0.988345	-0.930781	-0.89613	 0.04594669	 0.1300839	 0.0837341	-0.984551	-0.978136	-0.97266	-0.986020	-0.979565	-0.977936	 0.285644	-0.043859743	 0.032313	-0.97715	-0.95792	-0.96543	-0.9815	-0.94373	-0.96191	 0.070440	-0.082620	 0.1375455	-0.945838	-0.9270901	 0.1622849	-0.9741215	-0.97212	 0.1995337	-0.9522933	-0.93868	 0.1254566	-0.98071	-0.97850	 0.0531833
0	23	            LAYING	0.2740	-0.021655	-0.10426	-0.956756	-0.976310	-0.973223	-0.3916	 0.438434	 0.918783	-0.9479	-0.9828	-0.9768	0.08318	 0.015351440	-0.00628235	-0.986360	-0.988612	-0.98466	-0.0113400	-0.105053	 0.1110786	-0.98185	-0.959195	-0.98392	-0.10202	-0.03724	-0.062199	-0.98503	-0.97943	-0.994909	-0.9629592	-0.95787	-0.9629592	-0.95787	-0.987010	-0.98669	-0.949418	-0.95723	-0.98456	-0.98131	-0.97004	-0.982072	-0.97752	-0.952411	-0.974304	-0.97226	-0.42415116	 0.0637689	 0.2984167	-0.986205	-0.988230	-0.98242	-0.987841	-0.989996	-0.985502	 0.206067	 0.098274577	 0.230108	-0.97968	-0.96847	-0.98424	-0.9827	-0.95500	-0.98532	 0.131455	-0.147231	 0.2891845	-0.967747	-0.9584657	 0.0359321	-0.9859057	-0.98654	 0.3380947	-0.9662393	-0.95903	 0.1024533	-0.98185	-0.98159	 0.2258851
0	23	           WALKING	0.2732	-0.018362	-0.11338	-0.313522	-0.119021	 0.164221	 0.9398	-0.161761	-0.160763	-0.9772	-0.9666	-0.9330	0.09873	 0.014895593	-0.00190811	-0.229328	-0.080502	-0.02931	-0.0631157	-0.064020	 0.1077005	-0.49432	 0.259457	-0.20963	-0.05781	-0.05167	-0.090300	-0.36397	 0.29595	-0.374457	-0.0988770	-0.20999	-0.0988770	-0.20999	-0.067082	-0.02682	-0.012097	 0.16335	 0.01153	 0.25017	-0.27540	-0.072437	 0.08141	-0.329807	-0.202524	 0.11614	-0.27121870	 0.1078046	 0.1217989	-0.290410	-0.155489	-0.05720	-0.235173	-0.060975	-0.006236	-0.269876	-0.278843951	-0.366738	-0.33762	 0.19557	-0.19497	-0.5451	 0.28658	-0.28782	-0.007348	 0.166489	-0.0544727	-0.094261	-0.4075775	 0.2818117	-0.0180706	-0.04574	 0.1517358	 0.1850782	-0.06148	 0.4095216	 0.14662	 0.28783	 0.1766934
0	23	WALKING_DOWNSTAIRS	0.2899	-0.016211	-0.09881	 0.044139	 0.108259	 0.229899	 0.9237	-0.110029	-0.153672	-0.9508	-0.9390	-0.9059	0.05780	 0.037500515	-0.00098272	 0.198947	-0.088330	 0.03102	-0.0578230	-0.085308	 0.0953602	-0.41613	 0.213826	-0.20870	-0.11773	-0.03529	-0.029326	-0.32302	 0.14665	-0.367870	 0.1272111	 0.23036	 0.1272111	 0.23036	 0.112982	 0.29209	 0.039092	 0.05400	-0.04631	 0.05949	 0.20543	 0.095943	 0.28052	-0.028296	 0.043228	 0.09479	-0.23469363	 0.0130299	 0.1785210	 0.201543	-0.072450	 0.15778	 0.081959	-0.177698	-0.098520	-0.210127	-0.181909200	-0.179004	-0.21473	 0.32882	-0.14127	-0.4826	 0.12605	-0.30590	 0.021633	 0.088128	-0.0603317	 0.364830	-0.0453930	 0.1678466	 0.3350097	 0.22448	 0.0579874	 0.1508257	-0.21893	 0.4026511	 0.07468	-0.03986	 0.2218495
0	23	  WALKING_UPSTAIRS	0.2500	-0.032384	-0.12689	-0.243888	 0.044844	 0.100801	 0.8434	-0.214482	-0.355934	-0.9333	-0.9105	-0.9021	0.07236	 0.039986287	 0.01592342	-0.365399	-0.328225	-0.40809	 0.0957940	-0.111564	-0.0325558	-0.55066	-0.293682	-0.03173	-0.10991	-0.05239	-0.092500	-0.54832	-0.49351	-0.543765	-0.0117537	-0.27189	-0.0117537	-0.27189	-0.311144	-0.36271	-0.156527	-0.36673	-0.50437	-0.55128	-0.27261	-0.076977	-0.07058	-0.234310	 0.038060	 0.10451	-0.41695040	-0.1880684	-0.2035071	-0.365643	-0.326236	-0.34661	-0.424878	-0.380894	-0.468956	-0.278708	-0.357319837	-0.443171	-0.43024	-0.29045	-0.16300	-0.5904	-0.30162	-0.08225	-0.088703	-0.136461	-0.4134524	-0.231383	-0.4100476	-0.0111619	-0.3029681	-0.45432	 0.1482819	-0.3803883	-0.47049	 0.0792233	-0.51872	-0.63266	 0.2337701
0	25	          STANDING	0.2780	-0.016357	-0.10735	-0.991970	-0.954569	-0.964643	 0.9298	-0.159317	 0.201182	-0.9931	-0.9806	-0.9678	0.07523	 0.006632140	-0.00622809	-0.988313	-0.972272	-0.98706	-0.0247947	-0.069888	 0.0852685	-0.97136	-0.976758	-0.97181	-0.10047	-0.04183	-0.055698	-0.97791	-0.98724	-0.980722	-0.9726636	-0.96808	-0.9726636	-0.96808	-0.984647	-0.98264	-0.967077	-0.95988	-0.98509	-0.98323	-0.99009	-0.959846	-0.97405	-0.992852	-0.954179	-0.96212	 0.03435282	 0.0009277	 0.1953877	-0.988405	-0.972554	-0.98483	-0.989340	-0.974030	-0.987898	 0.186396	-0.108166389	 0.086808	-0.96808	-0.97840	-0.97046	-0.9727	-0.97596	-0.97498	-0.185803	-0.224934	-0.0699345	-0.972355	-0.9702037	 0.1539599	-0.9822942	-0.98208	 0.3084475	-0.9689725	-0.96109	-0.1693835	-0.98402	-0.98310	 0.0811606
0	25	           SITTING	0.2785	-0.014770	-0.10916	-0.991893	-0.947458	-0.965140	 0.8657	 0.208287	 0.167141	-0.9889	-0.9634	-0.9695	0.07521	 0.004854159	 0.00210761	-0.992279	-0.982871	-0.98843	-0.0352052	-0.074800	 0.0852784	-0.98991	-0.981194	-0.97264	-0.09548	-0.03917	-0.049560	-0.99230	-0.99132	-0.991491	-0.9704093	-0.96000	-0.9704093	-0.96000	-0.989545	-0.98831	-0.966569	-0.97064	-0.99286	-0.99177	-0.99141	-0.959117	-0.97478	-0.992124	-0.944843	-0.96209	-0.03163983	 0.1253067	 0.1081785	-0.992479	-0.982957	-0.98633	-0.992750	-0.984068	-0.989156	 0.176656	-0.040813019	 0.058717	-0.98800	-0.98383	-0.97581	-0.9906	-0.97983	-0.97417	 0.136192	-0.300483	 0.0368691	-0.967018	-0.9619973	 0.1946582	-0.9879418	-0.98762	 0.3004399	-0.9793509	-0.97032	-0.0911441	-0.99178	-0.99202	 0.2533702
0	25	            LAYING	0.2508	-0.018894	-0.10043	-0.909116	-0.691771	-0.717262	-0.4611	 0.620659	 0.526354	-0.8296	-0.6436	-0.6102	0.08791	 0.028461931	-0.03071794	-0.973323	-0.945687	-0.96784	 0.0037272	-0.071640	 0.1397187	-0.88977	-0.936631	-0.91093	-0.10165	-0.04267	-0.059692	-0.95738	-0.97156	-0.974242	-0.5604778	-0.64925	-0.5604778	-0.64925	-0.962161	-0.96193	-0.809689	-0.85602	-0.96978	-0.96831	-0.92915	-0.784946	-0.81620	-0.902548	-0.672384	-0.69410	-0.40335951	-0.0800094	-0.0315562	-0.972859	-0.946802	-0.96263	-0.976424	-0.948414	-0.971885	-0.041611	-0.279813646	-0.109254	-0.89052	-0.94626	-0.92454	-0.8913	-0.93229	-0.91547	-0.205004	-0.262889	-0.1398612	-0.774482	-0.6513532	-0.2415751	-0.9600831	-0.96360	 0.2004939	-0.9101270	-0.85066	-0.3348496	-0.96825	-0.97046	 0.0859903
0	25	           WALKING	0.2790	-0.018648	-0.10874	-0.596007	-0.161852	-0.437133	 0.9375	-0.127316	 0.188416	-0.9795	-0.9651	-0.9450	0.07217	 0.003511152	-0.00335099	-0.607621	-0.382620	-0.67560	-0.0156305	-0.082077	 0.0867869	-0.40116	-0.604032	-0.56278	-0.10238	-0.03990	-0.051270	-0.50796	-0.79964	-0.659576	-0.4052894	-0.56560	-0.4052894	-0.56560	-0.538291	-0.54287	-0.394362	-0.48981	-0.67847	-0.75703	-0.60904	-0.251880	-0.53356	-0.591450	-0.170314	-0.43062	-0.34764174	-0.1632984	-0.1444874	-0.625595	-0.434455	-0.65929	-0.624146	-0.367760	-0.690413	-0.223501	-0.546138786	-0.463292	-0.41191	-0.67875	-0.56132	-0.4067	-0.56720	-0.60354	-0.333689	-0.327100	-0.1969732	-0.566060	-0.6329275	 0.0526493	-0.5645913	-0.51900	 0.1353388	-0.5627333	-0.52926	-0.1515138	-0.77030	-0.75739	-0.0036340
